time,station,temp,hum,pres,prcp,binary_prcp
1997-12-27,Mumbai,23.175,68.125,1013.5625,0,0
1997-12-27,Ratnagiri,24.35,68.375,1013.275,0,0
1997-12-28,Mumbai,23.9,73.25,1014.1375,0,0
1997-12-28,Ratnagiri,24.8,70.875,1014.0625,0,0
1997-12-29,Mumbai,25,75.75,1014.9875,0,0
1997-12-29,Ratnagiri,25.45,70.625,1014.775,0,0
1997-12-30,Mumbai,23.8,74.125,1014.8875,0,0
1997-12-30,Ratnagiri,25.33333333,74.5,1014.1,0,0
1997-12-31,Mumbai,24.125,80.25,1013.4125,0,0
1997-12-31,Ratnagiri,25.62857143,68.57142857,1012.914286,0,0
1998-01-01,Mumbai,25.95,75,1012.6875,0,0
1998-01-01,Ratnagiri,26,64.57142857,1012.428571,0,0
1998-01-02,Mumbai,25.88571429,77.57142857,1013.728571,0,0
1998-01-02,Ratnagiri,25.13333333,70.16666667,1013,0,0
1998-01-03,Mumbai,27.37142857,66.28571429,1015.785714,0,0
1998-01-03,Ratnagiri,27.08,65.4,1015.18,0,0
1998-01-04,Mumbai,27.13333333,72,1015.166667,0,0
1998-01-04,Ratnagiri,26.96666667,65.16666667,1014.85,0,0
1998-01-05,Mumbai,26.2,73.28571429,1014.2,0,0
1998-01-05,Ratnagiri,27.62857143,50.28571429,1014.057143,0,0
1998-01-06,Mumbai,26,74.83333333,1012.75,0,0
1998-01-06,Ratnagiri,26.56666667,51.5,1012.566667,0,0
1998-01-07,Mumbai,25.75,66.5,1013.4,0,0
1998-01-07,Ratnagiri,26.175,53.125,1013.125,0,0
1998-01-08,Mumbai,24.71428571,68,1013.342857,0,0
1998-01-08,Ratnagiri,25.82857143,54.42857143,1013.114286,0,0
1998-01-09,Mumbai,26.25714286,63.28571429,1011.728571,0,0
1998-01-09,Ratnagiri,26.225,55,1011.575,0,0
1998-01-10,Mumbai,26.77142857,59.57142857,1012.071429,0,0
1998-01-10,Ratnagiri,27.56666667,48,1011.471429,0,0
1998-01-11,Mumbai,25.25,64.5,1012.05,0,0
1998-01-11,Ratnagiri,27.14285714,55,1011.685714,0,0
1998-01-12,Mumbai,25.05,67.875,1010.725,0,0
1998-01-12,Ratnagiri,26.4,60.625,1010.5625,0,0
1998-01-13,Mumbai,24.3,71.75,1010.075,0,0
1998-01-13,Ratnagiri,25.45,73.75,1010.55,0,0
1998-01-14,Mumbai,24.2,71.375,1011.6125,0,0
1998-01-14,Ratnagiri,26.3,75,1011.65,0,0
1998-01-15,Mumbai,23.175,75.375,1012.6625,0,0
1998-01-15,Ratnagiri,25.57142857,72.71428571,1012.657143,0,0
1998-01-16,Mumbai,23.34285714,62.85714286,1011.657143,0,0
1998-01-16,Ratnagiri,24.9,69.33333333,1011.55,0,0
1998-01-17,Mumbai,20.4,67,1013.58,0,0
1998-01-17,Ratnagiri,23.68,68,1013.08,0,0
1998-01-18,Mumbai,19.375,54.625,1013.775,0,0
1998-01-18,Ratnagiri,22.75,59.125,1013.2,0,0
1998-01-19,Mumbai,19.25,69.125,1013.057143,0,0
1998-01-19,Ratnagiri,19.92,63.6,1013.52,0,0
1998-01-20,Mumbai,20.33333333,65.66666667,1013.25,0,0
1998-01-20,Ratnagiri,22.8,58.42857143,1013.5,0,0
1998-01-21,Mumbai,20.43333333,62,1013.666667,0,0
1998-01-21,Ratnagiri,21.5,64.16666667,1013.433333,0,0
1998-01-22,Mumbai,22,64.125,1012.925,0,0
1998-01-22,Ratnagiri,23.65714286,63.14285714,1013.242857,0,0
1998-01-23,Mumbai,21.91428571,63.14285714,1012.328571,0,0
1998-01-23,Ratnagiri,23.54285714,68.14285714,1012.885714,0,0
1998-01-24,Mumbai,21.45714286,73.57142857,1012.585714,0,0
1998-01-24,Ratnagiri,23.14285714,72.28571429,1013.071429,0,0
1998-01-25,Mumbai,22.975,77.375,1014.225,0,0
1998-01-25,Ratnagiri,24.82857143,71.14285714,1014.014286,0,0
1998-01-26,Mumbai,22.91428571,79.57142857,1013.428571,0,0
1998-01-26,Ratnagiri,23.83333333,72.66666667,1013.728571,0,0
1998-01-27,Mumbai,23.125,69.85714286,1013.9375,0,0
1998-01-27,Ratnagiri,24.1,70.625,1013.925,0,0
1998-01-28,Mumbai,22.68571429,61.14285714,1014.914286,0,0
1998-01-28,Ratnagiri,25.31428571,58.28571429,1014.8,0,0
1998-01-29,Mumbai,22.85,62.625,1015.3625,0,0
1998-01-29,Ratnagiri,24.65,57.875,1014.6625,0,0
1998-01-30,Mumbai,23.63333333,70.83333333,1015.3,0,0
1998-01-30,Ratnagiri,25.63333333,53.66666667,1014.9,0,0
1998-01-31,Mumbai,26.48,56.6,1015.56,0,0
1998-01-31,Ratnagiri,28.28,51.6,1015.28,0,0
1998-02-01,Mumbai,27.575,58.5,1014.2375,0,0
1998-02-01,Ratnagiri,28.125,56.125,1014.175,0,0
1998-02-02,Mumbai,26.26666667,58.33333333,1014.933333,0,0
1998-02-02,Ratnagiri,27.43333333,63.33333333,1014.2,0,0
1998-02-03,Mumbai,25.95,54.875,1015.2375,0,0
1998-02-03,Ratnagiri,27.4,61.875,1014.4125,0,0
1998-02-04,Mumbai,24.125,59.625,1015.425,0,0
1998-02-04,Ratnagiri,26.375,50.25,1014.6,0,0
1998-02-05,Mumbai,21.76666667,64.83333333,1013.983333,0,0
1998-02-05,Ratnagiri,24,62.28571429,1014.414286,0,0
1998-02-06,Mumbai,23.175,50.75,1012.9125,0,0
1998-02-06,Ratnagiri,23.45,65.625,1013.175,0,0
1998-02-07,Mumbai,23.3,56,1013.0125,0,0
1998-02-07,Ratnagiri,23.3,60.875,1013.175,0,0
1998-02-08,Mumbai,25.1,50.875,1013.9125,0,0
1998-02-08,Ratnagiri,25.725,57.375,1013.625,0,0
1998-02-09,Mumbai,28.075,45.875,1014.4625,0,0
1998-02-09,Ratnagiri,27.45714286,63,1013.557143,0,0
1998-02-10,Mumbai,27.8,49.125,1014.625,0,0
1998-02-10,Ratnagiri,29.4,44.375,1013.9125,0,0
1998-02-11,Mumbai,27.77142857,46.57142857,1014.271429,0,0
1998-02-11,Ratnagiri,28.4125,45.5,1013.65,0,0
1998-02-12,Mumbai,25.84444444,47.66666667,1013.266667,0,0
1998-02-12,Ratnagiri,27.86666667,45.22222222,1013.111111,0,0
1998-02-13,Mumbai,25.37142857,60,1013.128571,0,0
1998-02-13,Ratnagiri,24.13333333,73.33333333,1013.7,0,0
1998-02-14,Mumbai,25.775,77.125,1014.4,0,0
1998-02-14,Ratnagiri,25.6,69.66666667,1015.133333,0,0
1998-02-15,Mumbai,25.175,77.375,1013.375,0,0
1998-02-15,Ratnagiri,25.375,69.625,1013.5625,0,0
1998-02-16,Mumbai,23.725,71.75,1013.3375,0,0
1998-02-16,Ratnagiri,25.77142857,68.71428571,1012.985714,0,0
1998-02-17,Mumbai,21.775,69.875,1014.2875,0,0
1998-02-17,Ratnagiri,24.65,62.625,1014.1875,0,0
1998-02-18,Mumbai,22.675,61.25,1014.2875,0,0
1998-02-18,Ratnagiri,23.65,51.125,1014.1,0,0
1998-02-19,Mumbai,22.575,68.625,1013.775,0,0
1998-02-19,Ratnagiri,24.57142857,57.28571429,1013.614286,0,0
1998-02-20,Mumbai,21.62857143,74.42857143,1014.014286,0,0
1998-02-20,Ratnagiri,23.14285714,67.28571429,1013.457143,0,0
1998-02-21,Mumbai,22.2,67.125,1014,0,0
1998-02-21,Ratnagiri,23.94285714,55.28571429,1014.214286,0,0
1998-02-22,Mumbai,23.575,52.75,1012.2125,0,0
1998-02-22,Ratnagiri,24.77142857,54,1012.014286,0,0
1998-02-23,Mumbai,24,61.125,1010.8875,0,0
1998-02-23,Ratnagiri,23.55,66.25,1011.15,0,0
1998-02-24,Mumbai,25.125,73.375,1013,0,0
1998-02-24,Ratnagiri,24.31428571,71.57142857,1013.557143,0,0
1998-02-25,Mumbai,23.11428571,62.14285714,1014.428571,0,0
1998-02-25,Ratnagiri,24.73333333,69.66666667,1014.183333,0,0
1998-02-26,Mumbai,20.31428571,58.28571429,1014.257143,0,0
1998-02-26,Ratnagiri,22.8,61.42857143,1013.814286,0,0
1998-02-27,Mumbai,20.85714286,64.14285714,1013.442857,0,0
1998-02-27,Ratnagiri,23.33333333,56.16666667,1013.283333,0,0
1998-02-28,Mumbai,23.675,48.375,1013.3875,0,0
1998-02-28,Ratnagiri,24.68571429,60.42857143,1013.228571,0,0
1998-03-01,Mumbai,24.28571429,54.42857143,1011.9,0,0
1998-03-01,Ratnagiri,24.1875,68.125,1011.8625,0,0
1998-03-02,Mumbai,29.33333333,49,1011.466667,0,0
1998-03-02,Ratnagiri,25.62857143,70.28571429,1011.985714,0,0
1998-03-03,Mumbai,26.65,82.625,1012.628571,0,0
1998-03-03,Ratnagiri,25.6,77.71428571,1012.9,0,0
1998-03-04,Mumbai,26.775,79.125,1012.125,0,0
1998-03-04,Ratnagiri,26.45,71.875,1012.6875,0,0
1998-03-05,Mumbai,26.18571429,75.57142857,1011.357143,0,0
1998-03-05,Ratnagiri,26.96666667,72.16666667,1011.233333,0,0
1998-03-06,Mumbai,24.7,70.625,1012.0875,0,0
1998-03-06,Ratnagiri,25.15,66.875,1011.914286,0,0
1998-03-07,Mumbai,25.375,61,1010.2625,0,0
1998-03-07,Ratnagiri,24.075,68.75,1010.575,0,0
1998-03-08,Mumbai,24.325,65.875,1010.6875,0,0
1998-03-08,Ratnagiri,24.375,66.5,1011.25,0,0
1998-03-09,Mumbai,23.48571429,76.42857143,1011.142857,0,0
1998-03-09,Ratnagiri,24.65,62.75,1011.3625,0,0
1998-03-10,Mumbai,26.025,64.875,1009.475,0,0
1998-03-10,Ratnagiri,25.6,69.66666667,1010.416667,0,0
1998-03-11,Mumbai,26.11428571,74.85714286,1011.485714,0,0
1998-03-11,Ratnagiri,25.52,75.6,1012.716667,0,0
1998-03-12,Mumbai,25.375,69.75,1013.2375,0,0
1998-03-12,Ratnagiri,26.05,69.375,1013.325,0,0
1998-03-13,Mumbai,24.075,65.375,1013.9,0,0
1998-03-13,Ratnagiri,25.28571429,65.71428571,1014.042857,0,0
1998-03-14,Mumbai,23.7,72.375,1011.925,0,0
1998-03-14,Ratnagiri,24.175,65.5,1012.45,0,0
1998-03-15,Mumbai,24.525,68.375,1011.55,0,0
1998-03-15,Ratnagiri,24.175,66.28571429,1012.1375,0,0
1998-03-16,Mumbai,24.55,67.25,1013.8,0,0
1998-03-16,Ratnagiri,24.28571429,68.71428571,1013.585714,0,0
1998-03-17,Mumbai,25.37142857,69,1014.457143,0,0
1998-03-17,Ratnagiri,25.05714286,68.57142857,1014.171429,0,0
1998-03-18,Mumbai,27.35,57.5,1013.0625,0,0
1998-03-18,Ratnagiri,25.71428571,71.14285714,1013.371429,0,0
1998-03-19,Mumbai,28.02857143,49.14285714,1011.585714,0,0
1998-03-19,Ratnagiri,26.54285714,56.28571429,1011.557143,0,0
1998-03-20,Mumbai,27.62857143,48,1010,0,0
1998-03-20,Ratnagiri,26.4,63.85714286,1009.871429,0,0
1998-03-21,Mumbai,29.325,51.75,1010.825,0,0
1998-03-21,Ratnagiri,26.525,72.25,1011.45,0,0
1998-03-22,Mumbai,28.11428571,70.28571429,1010.414286,0,0
1998-03-22,Ratnagiri,26.91428571,80.28571429,1011.414286,0,0
1998-03-23,Mumbai,27.4,79.625,1009.775,0,0
1998-03-23,Ratnagiri,26.13333333,84.5,1010.083333,0,0
1998-03-24,Mumbai,27.04,78.8,1009.7375,0,0
1998-03-24,Ratnagiri,26.85,78.375,1010.6375,0,0
1998-03-25,Mumbai,28.45,49.25,1009.6125,0,0
1998-03-25,Ratnagiri,26.875,76.375,1010.0625,0,0
1998-03-26,Mumbai,29.325,34.375,1009.9875,0,0
1998-03-26,Ratnagiri,27.95,57.5,1010.0125,0,0
1998-03-27,Mumbai,27.42857143,43.57142857,1009.242857,0,0
1998-03-27,Ratnagiri,27.13333333,72.66666667,1010.8,0,0
1998-03-28,Mumbai,27.975,66.5,1009.6125,0,0
1998-03-28,Ratnagiri,27.88571429,80.85714286,1010.085714,0,0
1998-03-29,Mumbai,28.34285714,72.85714286,1010.342857,0,0
1998-03-29,Ratnagiri,28.06666667,77.5,1010.65,0,0
1998-03-30,Mumbai,27.3,79.83333333,1011.9,0,0
1998-03-30,Ratnagiri,30.6,57.5,1010.275,0,0
1998-03-31,Mumbai,28.42857143,71.14285714,1011.328571,0,0
1998-03-31,Ratnagiri,28,71.14285714,1011.542857,0,0
1998-04-01,Mumbai,30.9,58.5,1010.5875,0,0
1998-04-01,Ratnagiri,29.875,76,1010.8125,0,0
1998-04-02,Mumbai,31.97142857,54.85714286,1009.671429,0,0
1998-04-02,Ratnagiri,28.94285714,78,1010.814286,0,0
1998-04-03,Mumbai,29.5,74.625,1009.575,0,0
1998-04-03,Ratnagiri,29.05,78.875,1010.2625,0,0
1998-04-04,Mumbai,28.85,76.5,1009.5375,0,0
1998-04-04,Ratnagiri,28.65714286,78.85714286,1010.271429,0,0
1998-04-05,Mumbai,30.025,71,1009.9125,0,0
1998-04-05,Ratnagiri,29.575,78.625,1010.8625,0,0
1998-04-06,Mumbai,29.7,75.75,1010.925,0,0
1998-04-06,Ratnagiri,30,79.25,1011.5,0,0
1998-04-07,Mumbai,29.2,75.75,1009.325,0,0
1998-04-07,Ratnagiri,29.7,76.625,1010.0125,0,0
1998-04-08,Mumbai,29.65714286,63.85714286,1007.8,0,0
1998-04-08,Ratnagiri,28.94285714,71.57142857,1008.442857,0,0
1998-04-09,Mumbai,28.3,68.83333333,1008.366667,0,0
1998-04-09,Ratnagiri,28.53333333,67.83333333,1008.416667,0,0
1998-04-10,Mumbai,27.85,60,1009.375,0,0
1998-04-10,Ratnagiri,28.85,55.625,1009.1875,0,0
1998-04-11,Mumbai,28.8,63.75,1009.775,0,0
1998-04-11,Ratnagiri,28.275,67.75,1010.1125,0,0
1998-04-12,Mumbai,28.925,73.375,1008.225,0,0
1998-04-12,Ratnagiri,28.375,73.625,1009.1,0,0
1998-04-13,Mumbai,28.55,74.5,1006.775,0,0
1998-04-13,Ratnagiri,27.94285714,73.14285714,1007.671429,0,0
1998-04-14,Mumbai,28.62857143,64.57142857,1008.714286,0,0
1998-04-14,Ratnagiri,28.2,69.625,1009.425,0,0
1998-04-15,Mumbai,28.3,68.75,1010.6125,0,0
1998-04-15,Ratnagiri,28.73333333,68.16666667,1010.783333,0,0
1998-04-16,Mumbai,29.45714286,64.42857143,1010.642857,0,0
1998-04-16,Ratnagiri,28.575,67.25,1010.9,0,0
1998-04-17,Mumbai,28.675,59.25,1010.875,0,0
1998-04-17,Ratnagiri,28.82857143,60.28571429,1010.485714,0,0
1998-04-18,Mumbai,28.775,69,1010.8375,0,0
1998-04-18,Ratnagiri,28.45714286,64.57142857,1010.7625,0,0
1998-04-19,Mumbai,28.3,72.625,1010.1625,0,0
1998-04-19,Ratnagiri,27.9,75.25,1010.2625,0,0
1998-04-20,Mumbai,28.375,74.125,1008.8375,0,0
1998-04-20,Ratnagiri,27.95,74.875,1008.9375,0,0
1998-04-21,Mumbai,29.175,74.25,1008.7375,0,0
1998-04-21,Ratnagiri,28.175,71.375,1009.075,0,0
1998-04-22,Mumbai,29.2,73.14285714,1009.585714,0,0
1998-04-22,Ratnagiri,28.675,74.75,1009.95,0,0
1998-04-23,Mumbai,29.375,74.125,1010.375,0,0
1998-04-23,Ratnagiri,28.95,73.875,1010.675,0,0
1998-04-24,Mumbai,29.2,72.75,1009.7875,0,0
1998-04-24,Ratnagiri,28.1,75.875,1010.325,0,0
1998-04-25,Mumbai,29.275,74,1009.4125,0,0
1998-04-25,Ratnagiri,28.675,72.375,1009.575,0,0
1998-04-26,Mumbai,29.13333333,75.16666667,1010.05,0,0
1998-04-26,Ratnagiri,27.97142857,74.85714286,1010.5,0,0
1998-04-27,Mumbai,29.775,74.75,1010.314286,0,0
1998-04-27,Ratnagiri,28.7,73.33333333,1010.9,0,0
1998-04-28,Mumbai,29.6,75.75,1009.6,0,0
1998-04-28,Ratnagiri,29.42857143,71.28571429,1010.557143,0,0
1998-04-29,Mumbai,30.05714286,73.71428571,1009.171429,0,0
1998-04-29,Ratnagiri,28.8,78,1010.083333,0,0
1998-04-30,Mumbai,29.575,75.625,1008.6125,0,0
1998-04-30,Ratnagiri,29.37142857,74.14285714,1009.257143,0,0
1998-05-01,Mumbai,29.74285714,72.57142857,1009.185714,0,0
1998-05-01,Ratnagiri,29.26666667,72.16666667,1009.342857,0,0
1998-05-02,Mumbai,30.35,73.25,1008.875,0,0
1998-05-02,Ratnagiri,29.4,76.85714286,1009.2375,0,0
1998-05-03,Mumbai,31.2,75.25,1007.4375,0,0
1998-05-03,Ratnagiri,30.1,78.5,1008.05,0,0
1998-05-04,Mumbai,31.4,74.625,1005.9625,0,0
1998-05-04,Ratnagiri,29.5,83,1006.7,0.2054937184,1
1998-05-05,Mumbai,30.15555556,71.88888889,1005.085714,0,0
1998-05-05,Ratnagiri,30.73333333,76.16666667,1006.483333,0,0
1998-05-06,Mumbai,30.85,67.875,1005.6625,0,0
1998-05-06,Ratnagiri,29.85,78,1006.95,0,0
1998-05-07,Mumbai,31.925,69.125,1006.65,0,0
1998-05-07,Ratnagiri,30.3,77.33333333,1007.666667,0,0
1998-05-08,Mumbai,30.925,73,1007.25,0,0
1998-05-08,Ratnagiri,30.2,78.2,1008.64,0,0
1998-05-09,Mumbai,29.82857143,73.42857143,1005.871429,0,0
1998-05-09,Ratnagiri,30.36,72.2,1006.866667,0,0
1998-05-10,Mumbai,29.775,69.25,1005.9625,0,0
1998-05-10,Ratnagiri,29.225,67,1006.625,0,0
1998-05-11,Mumbai,29.73333333,74.16666667,1007.166667,0,0
1998-05-11,Ratnagiri,29.82857143,65.14285714,1007.528571,0,0
1998-05-12,Mumbai,31.25714286,70,1006,0,0
1998-05-12,Ratnagiri,30.1,71.16666667,1007.016667,0,0
1998-05-13,Mumbai,31.54285714,70.85714286,1006.285714,0,0
1998-05-13,Ratnagiri,30.66666667,63,1007.566667,0,0
1998-05-14,Mumbai,31.925,66.375,1006.325,0,0
1998-05-14,Ratnagiri,30.4,58.85714286,1007.657143,0,0
1998-05-15,Mumbai,31.3,65.625,1005.0625,0,0
1998-05-15,Ratnagiri,30.65714286,63.57142857,1005.757143,0,0
1998-05-16,Mumbai,31.48571429,70.28571429,1005.028571,0,0
1998-05-16,Ratnagiri,30.7,70.83333333,1006.6,0.1369958073,1
1998-05-17,Mumbai,31.62857143,70.28571429,1006.971429,0,0
1998-05-17,Ratnagiri,30.91428571,68.42857143,1007.471429,0.1369958073,1
1998-05-18,Mumbai,30.925,72.25,1006.025,0,0
1998-05-18,Ratnagiri,30.13333333,73,1006.633333,0,0
1998-05-19,Mumbai,32.02857143,67.14285714,1004.642857,0,0
1998-05-19,Ratnagiri,30.31428571,71.57142857,1006.014286,0,0
1998-05-20,Mumbai,31.88888889,70,1005.4,0,0
1998-05-20,Ratnagiri,30.64285714,71.28571429,1006.842857,0,0
1998-05-21,Mumbai,31.725,71.875,1006.3625,0,0
1998-05-21,Ratnagiri,30.6,73.125,1007.3875,0,0
1998-05-22,Mumbai,31.325,72.625,1007.45,0,0
1998-05-22,Ratnagiri,30.47777778,71.44444444,1008.511111,0,0
1998-05-23,Mumbai,31.475,70.25,1007.4375,0,0
1998-05-23,Ratnagiri,30.9375,71,1007.975,0.1369958073,1
1998-05-24,Mumbai,31.62857143,69,1007.014286,0,0
1998-05-24,Ratnagiri,30.97142857,69.71428571,1007.971429,0,0
1998-05-25,Mumbai,31.5,70.25,1006.9625,0,0
1998-05-25,Ratnagiri,30.95,69,1007.9125,0,0
1998-05-26,Mumbai,31.33333333,69.22222222,1007.275,0,0
1998-05-26,Ratnagiri,30.88571429,69.14285714,1008.242857,0,0
1998-05-27,Mumbai,31.65,67.625,1008.3875,0,0
1998-05-27,Ratnagiri,30.5,69.625,1009.3625,0,0
1998-05-28,Mumbai,31.55,67.75,1007.6875,0,0
1998-05-28,Ratnagiri,30.625,66.25,1009.3375,0,0
1998-05-29,Mumbai,31.825,67.375,1007.1125,0,0
1998-05-29,Ratnagiri,31.34285714,64.71428571,1007.971429,0,0
1998-05-30,Mumbai,31.65,68.5,1006.725,0,0
1998-05-30,Ratnagiri,31.88571429,64.42857143,1007.042857,0,0
1998-05-31,Mumbai,31.45714286,69.57142857,1007.428571,0,0
1998-05-31,Ratnagiri,31.02857143,68.71428571,1007.485714,0,0
1998-06-01,Mumbai,31.11111111,72.11111111,1007.0375,0,0
1998-06-01,Ratnagiri,29.95,75.75,1006.675,0,0
1998-06-02,Mumbai,31.075,71,1006.425,0,0
1998-06-02,Ratnagiri,30.1125,73.875,1007.075,0,0
1998-06-03,Mumbai,31.8,64.71428571,1006.414286,0,0
1998-06-03,Ratnagiri,31.08333333,64.83333333,1006.683333,0,0
1998-06-04,Mumbai,31.4,69.75,1006.7625,0,0
1998-06-04,Ratnagiri,30.3125,71.125,1007.3625,0,0
1998-06-05,Mumbai,31.7,65.75,1006.5375,0,0
1998-06-05,Ratnagiri,30.91428571,70.14285714,1007.3,0,0
1998-06-06,Mumbai,31.23333333,66.66666667,1005.816667,0,0
1998-06-06,Ratnagiri,30.4,66,1006.583333,0,0
1998-06-07,Mumbai,32.6,60.625,1005.1625,0,0
1998-06-07,Ratnagiri,30.91666667,64.33333333,1006,0.1875409782,1
1998-06-08,Mumbai,30.525,69.5,1004.65,0.1310575753,1
1998-06-08,Ratnagiri,28.72,79.6,1006.64,0,0
1998-06-09,Mumbai,30.675,75.375,1003.9,7.403419971,1
1998-06-09,Ratnagiri,29.35,79,1006.7375,16.15075302,1
1998-06-10,Mumbai,31.075,76.75,1005.3625,5.714168072,1
1998-06-10,Ratnagiri,29.8,78,1006.966667,5.662129402,1
1998-06-11,Mumbai,30.55,80.125,1006.3,5.84946537,1
1998-06-11,Ratnagiri,25.05,89.75,1007.8875,8.316214561,1
1998-06-12,Mumbai,30.55,77.125,1006.45,0,0
1998-06-12,Ratnagiri,27.54285714,80.57142857,1007.842857,68.17481995,1
1998-06-13,Mumbai,31.25714286,73,1005.157143,0,0
1998-06-13,Ratnagiri,29.28571429,78.85714286,1005.871429,0.2028882951,1
1998-06-14,Mumbai,30.225,77.125,1004.1875,0.3304930329,1
1998-06-14,Ratnagiri,29.625,74.125,1005.1,1.499032736,1
1998-06-15,Mumbai,26.75,90.625,1003.925,0.1286054552,1
1998-06-15,Ratnagiri,27.63333333,81.83333333,1004.816667,0,0
1998-06-16,Mumbai,28.6,81.25,1004.2875,42.11796951,1
1998-06-16,Ratnagiri,26.22857143,86.28571429,1005.414286,52.83615112,1
1998-06-17,Mumbai,30.675,77.125,1003.6125,2.25054884,1
1998-06-17,Ratnagiri,28.6,80.57142857,1005.0375,0.1110501513,1
1998-06-18,Mumbai,30.825,74.25,1004.55,0,0
1998-06-18,Ratnagiri,29.5375,80.875,1004.7,7.410492897,1
1998-06-19,Mumbai,31.2,76.625,1005.5625,0,0
1998-06-19,Ratnagiri,27.4625,86.75,1006.85,0,0
1998-06-20,Mumbai,30.7,76.83333333,1004.983333,0,0
1998-06-20,Ratnagiri,25.7625,90.625,1006.8125,34.45656204,1
1998-06-21,Mumbai,30.25,80.5,1003.3125,0,0
1998-06-21,Ratnagiri,26.475,89,1004.675,15.312006,1
1998-06-22,Mumbai,29.75,85.625,1002.625,0.9652504921,1
1998-06-22,Ratnagiri,25.1625,94.5,1004.342857,143.9566803,1
1998-06-23,Mumbai,27.22857143,90.85714286,1002.657143,13.37247562,1
1998-06-23,Ratnagiri,25.53333333,92.83333333,1004.5,184.6650543,1
1998-06-24,Mumbai,27.4,88.5,1002.1625,6.139429569,1
1998-06-24,Ratnagiri,26.88571429,86.85714286,1003.328571,3.115265131,1
1998-06-25,Mumbai,27.8,86.28571429,1000.557143,1.730808973,1
1998-06-25,Ratnagiri,27.025,85.875,1001.875,38.8494606,1
1998-06-26,Mumbai,28.125,87.5,999.1,0,0
1998-06-26,Ratnagiri,25.0375,92.875,1001.5875,19.37444115,1
1998-06-27,Mumbai,26.8,94.625,998.1125,44.6635704,1
1998-06-27,Ratnagiri,25.9625,92.375,1001.45,98.64273834,1
1998-06-28,Mumbai,27.025,94.125,998.9625,170.3500366,1
1998-06-28,Ratnagiri,26.975,91.875,1001.485714,86.19416046,1
1998-06-29,Mumbai,28.125,89.625,997.375,78.3191452,1
1998-06-29,Ratnagiri,27.1,92.875,1000.575,195.5764923,1
1998-06-30,Mumbai,27.51428571,93,996.1714286,84.14573669,1
1998-06-30,Ratnagiri,27.54285714,85.16666667,999.9142857,78.21118164,1
1998-07-01,Mumbai,27.2,93.14285714,996.6285714,10.40496635,1
1998-07-01,Ratnagiri,27,88.125,1000.325,55.00431442,1
1998-07-02,Mumbai,27.125,93.125,999.35,8.621684074,1
1998-07-02,Ratnagiri,28.325,81.875,1001.875,25.36800385,1
1998-07-03,Mumbai,28.875,88,1001.6625,3.553430557,1
1998-07-03,Ratnagiri,27.26666667,87.33333333,1004.133333,15.6348753,1
1998-07-04,Mumbai,29.13333333,85.33333333,1004.0625,15.31898594,1
1998-07-04,Ratnagiri,27.3625,86.875,1006.35,9.831913948,1
1998-07-05,Mumbai,29.225,83.625,1005.2625,18.45800781,1
1998-07-05,Ratnagiri,27.65,83.5,1007.4375,33.37928391,1
1998-07-06,Mumbai,29.275,84,1005.1,2.666063309,1
1998-07-06,Ratnagiri,27.9125,82.125,1007.5,13.47296619,1
1998-07-07,Mumbai,27.3,90.25,1003.8375,9.789333344,1
1998-07-07,Ratnagiri,27.86666667,80.83333333,1006.383333,3.630033493,1
1998-07-08,Mumbai,28.65714286,86.42857143,1002.6,55.04950333,1
1998-07-08,Ratnagiri,26.55,88.75,1005.0875,13.04284286,1
1998-07-09,Mumbai,29.35,84.875,1003.4375,12.03835869,1
1998-07-09,Ratnagiri,28.2,84.125,1005.5,75.99281311,1
1998-07-10,Mumbai,29.325,84,1003.1375,0,0
1998-07-10,Ratnagiri,28.25,83,1004.9875,0.3631204665,1
1998-07-11,Mumbai,29.05,84.375,1001.975,0,0
1998-07-11,Ratnagiri,28.6,82.16666667,1004.266667,0.1549459845,1
1998-07-12,Mumbai,29.57142857,82.14285714,1003.028571,1.964689851,1
1998-07-12,Ratnagiri,28.35,84.25,1005.15,7.056898117,1
1998-07-13,Mumbai,29.53333333,82,1005.6,5.833255291,1
1998-07-13,Ratnagiri,28.43333333,82.5,1006.95,0,0
1998-07-14,Mumbai,29.28571429,81.28571429,1006.642857,5.948339462,1
1998-07-14,Ratnagiri,27.97142857,84.14285714,1007.914286,2.342504978,1
1998-07-15,Mumbai,29.3,79.5,1007.2375,6.012060165,1
1998-07-15,Ratnagiri,28.2,82.71428571,1008.742857,2.759125233,1
1998-07-16,Mumbai,29.25,80.875,1006.175,19.48155022,1
1998-07-16,Ratnagiri,27.775,82.875,1007.8375,4.086836338,1
1998-07-17,Mumbai,27.925,86.375,1006.45,0.8534658551,1
1998-07-17,Ratnagiri,27.525,83.875,1007.4375,3.569057465,1
1998-07-18,Mumbai,28.77142857,83.57142857,1007.028571,8.930310249,1
1998-07-18,Ratnagiri,27.42857143,85.71428571,1006.8,4.831542492,1
1998-07-19,Mumbai,28.7,83.875,1006.975,17.23657608,1
1998-07-19,Ratnagiri,27.825,83.25,1007.45,0.7115830779,1
1998-07-20,Mumbai,28.88571429,82.71428571,1004.771429,0.9112123847,1
1998-07-20,Ratnagiri,26.03333333,86.6,1004.766667,0,0
1998-07-21,Mumbai,27.91428571,87,1005.471429,1.158300638,1
1998-07-21,Ratnagiri,26.775,85.375,1005.925,44.32266235,1
1998-07-22,Mumbai,28.6,81.875,1005.5875,0,0
